ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-10-12,2022-10-12 05:45:00+02:00,60420.0,64700.0,-0.9531,-15620.0,237.61,237.26,237.705
192.168.0.4,2022-10-12,2022-10-12 06:00:00+02:00,70320.0,72547.0,-0.9595,-15547.0,237.0267,236.6967,236.9633
192.168.0.4,2022-10-12,2022-10-12 06:15:00+02:00,82200.0,82960.0,-0.9758,-13560.0,236.22,236.045,236.04
192.168.0.4,2022-10-12,2022-10-12 06:30:00+02:00,81787.0,82467.0,-0.9769,-13467.0,236.5667,236.21,236.41
192.168.0.4,2022-10-12,2022-10-12 06:45:00+02:00,96700.0,100280.0,-0.9826,-12960.0,235.445,235.195,235.575
192.168.0.4,2022-10-12,2022-10-12 07:00:00+02:00,103200.0,105587.0,-0.985,-13413.0,234.91,234.6967,235.0
192.168.0.4,2022-10-12,2022-10-12 07:15:00+02:00,111820.0,112260.0,-0.9846,-14600.0,235.47,234.985,235.66
192.168.0.4,2022-10-12,2022-10-12 07:30:00+02:00,105493.0,108720.0,-0.9832,-13347.0,235.95,235.6767,236.0133
192.168.0.4,2022-10-12,2022-10-12 07:45:00+02:00,102160.0,104340.0,-0.9865,-10800.0,235.965,235.625,236.085
192.168.0.4,2022-10-12,2022-10-12 08:00:00+02:00,111027.0,113427.0,-0.988,-11080.0,235.7967,235.7533,235.98
192.168.0.4,2022-10-12,2022-10-12 08:15:00+02:00,133480.0,135280.0,-0.9914,-12460.0,235.89,235.58,235.8
192.168.0.4,2022-10-12,2022-10-12 08:30:00+02:00,121580.0,122720.0,-0.9883,-11320.0,235.835,235.785,235.79
192.168.0.4,2022-10-12,2022-10-12 08:45:00+02:00,130760.0,133500.0,-0.9904,-9460.0,235.92,235.43,235.755
192.168.0.4,2022-10-12,2022-10-12 09:00:00+02:00,129800.0,133600.0,-0.9842,-9120.0,235.5467,235.89,235.7033
192.168.0.4,2022-10-12,2022-10-12 09:15:00+02:00,120920.0,119940.0,-0.9892,-10180.0,236.43,236.585,236.605
192.168.0.4,2022-10-12,2022-10-12 09:30:00+02:00,127600.0,127573.0,-0.9878,-11853.0,236.9533,236.83,237.0733
192.168.0.4,2022-10-12,2022-10-12 09:45:00+02:00,129360.0,131000.0,-0.9879,-10960.0,237.47,237.38,237.32
192.168.0.4,2022-10-12,2022-10-12 10:00:00+02:00,123520.0,123760.0,-0.9856,-11160.0,237.975,237.72,237.865
192.168.0.4,2022-10-12,2022-10-12 10:15:00+02:00,105600.0,107520.0,-0.98,-11020.0,238.02,237.87,238.09
192.168.0.4,2022-10-12,2022-10-12 10:30:00+02:00,103720.0,105220.0,-0.9762,-12360.0,237.795,238.08,237.94
192.168.0.4,2022-10-12,2022-10-12 10:45:00+02:00,90280.0,93920.0,-0.9625,-15960.0,240.2,240.32,240.2
192.168.0.4,2022-10-12,2022-10-12 11:00:00+02:00,84573.0,87733.0,-0.9647,-13707.0,239.8333,239.9533,240.13
192.168.0.4,2022-10-12,2022-10-12 11:15:00+02:00,90440.0,92720.0,-0.9762,-13380.0,239.03,238.985,239.12
192.168.0.4,2022-10-12,2022-10-12 11:30:00+02:00,88580.0,86280.0,-0.9752,-11240.0,238.96,238.995,239.025
192.168.0.4,2022-10-12,2022-10-12 11:45:00+02:00,71840.0,74680.0,-0.9626,-11960.0,239.37,239.04,239.4
192.168.0.4,2022-10-12,2022-10-12 12:00:00+02:00,72640.0,75880.0,-0.9647,-12320.0,238.63,239.04,239.07
192.168.0.4,2022-10-12,2022-10-12 12:15:00+02:00,87720.0,89960.0,-0.9752,-11040.0,239.14,239.34,239.42
192.168.0.4,2022-10-12,2022-10-12 12:30:00+02:00,72600.0,74140.0,-0.9536,-13960.0,239.355,239.43,239.585
192.168.0.4,2022-10-12,2022-10-12 12:45:00+02:00,53540.0,60740.0,-0.9302,-14500.0,239.585,239.71,239.77
192.168.0.4,2022-10-12,2022-10-12 13:00:00+02:00,67200.0,73620.0,-0.9398,-13660.0,238.935,239.19,239.005
192.168.0.4,2022-10-12,2022-10-12 13:15:00+02:00,88560.0,92240.0,-0.971,-14000.0,238.775,238.975,238.84
192.168.0.4,2022-10-12,2022-10-12 13:30:00+02:00,76960.0,79660.0,-0.9627,-10460.0,238.525,238.82,238.625
192.168.0.4,2022-10-12,2022-10-12 13:45:00+02:00,49680.0,59640.0,-0.911,-13680.0,238.47,238.63,238.75
192.168.0.4,2022-10-12,2022-10-12 14:00:00+02:00,52720.0,56040.0,-0.9192,-14480.0,238.645,238.48,238.52
192.168.0.4,2022-10-12,2022-10-12 14:15:00+02:00,70780.0,76520.0,-0.9518,-14200.0,237.93,238.05,238.24
192.168.0.4,2022-10-12,2022-10-12 14:30:00+02:00,60480.0,63373.0,-0.9282,-16040.0,238.16,238.2067,238.24
192.168.0.4,2022-10-12,2022-10-12 14:45:00+02:00,58440.0,60160.0,-0.9242,-13640.0,238.98,238.93,238.925
192.168.0.4,2022-10-12,2022-10-12 15:00:00+02:00,66133.0,68520.0,-0.9495,-13440.0,238.9233,238.7467,238.8233
192.168.0.4,2022-10-12,2022-10-12 15:15:00+02:00,77080.0,79320.0,-0.9626,-13760.0,237.09,236.64,236.93
192.168.0.4,2022-10-12,2022-10-12 15:30:00+02:00,33400.0,36640.0,-0.8638,-14520.0,237.51,237.46,237.675
192.168.0.4,2022-10-12,2022-10-12 16:00:00+02:00,72000.0,75600.0,-0.9517,-16720.0,236.93,236.96,237.17
192.168.0.4,2022-10-12,2022-10-12 16:15:00+02:00,83160.0,84200.0,-0.976,-15000.0,236.84,236.38,236.94
192.168.0.4,2022-10-12,2022-10-12 16:30:00+02:00,85920.0,87960.0,-0.9758,-13780.0,236.84,236.65,236.715
192.168.0.4,2022-10-12,2022-10-12 16:45:00+02:00,78800.0,82440.0,-0.9668,-15360.0,236.66,236.19,236.34
192.168.0.4,2022-10-12,2022-10-12 17:00:00+02:00,93400.0,93200.0,-0.9782,-13040.0,236.8,236.415,236.625
192.168.0.4,2022-10-12,2022-10-12 17:15:00+02:00,82060.0,85640.0,-0.9702,-13420.0,236.435,236.265,236.46
192.168.0.4,2022-10-12,2022-10-12 17:30:00+02:00,96027.0,99200.0,-0.972,-15000.0,235.8133,235.84,236.1733
192.168.0.4,2022-10-12,2022-10-12 17:45:00+02:00,102500.0,104040.0,-0.9742,-15120.0,235.09,235.18,235.42
192.168.0.4,2022-10-12,2022-10-12 18:00:00+02:00,113280.0,115893.0,-0.9793,-13813.0,235.7733,235.8533,235.9233
192.168.0.4,2022-10-12,2022-10-12 18:15:00+02:00,110160.0,111680.0,-0.9842,-13000.0,236.19,235.89,236.28
192.168.0.4,2022-10-12,2022-10-12 18:30:00+02:00,149320.0,148520.0,-0.9906,-11413.0,235.7133,235.5467,235.8033
192.168.0.4,2022-10-12,2022-10-12 18:45:00+02:00,149580.0,150140.0,-0.9931,-10700.0,235.15,235.01,235.32
192.168.0.4,2022-10-12,2022-10-12 19:00:00+02:00,156027.0,157293.0,-0.9899,-13747.0,234.5733,234.5967,234.6933
192.168.0.4,2022-10-12,2022-10-12 19:15:00+02:00,162880.0,163580.0,-0.9915,-11380.0,234.71,234.155,234.67
192.168.0.4,2022-10-12,2022-10-12 19:30:00+02:00,165240.0,162680.0,-0.9932,-11020.0,234.63,234.365,234.64
192.168.0.4,2022-10-12,2022-10-12 19:45:00+02:00,162020.0,161540.0,-0.9936,-9680.0,234.795,234.63,234.85
192.168.0.4,2022-10-12,2022-10-12 20:00:00+02:00,150787.0,151253.0,-0.9921,-11600.0,235.8633,235.4067,235.53
192.168.0.4,2022-10-12,2022-10-12 20:15:00+02:00,134660.0,135680.0,-0.9898,-13480.0,236.82,236.34,236.49
192.168.0.4,2022-10-12,2022-10-12 20:30:00+02:00,143320.0,145280.0,-0.9885,-15680.0,236.92,236.445,236.78
192.168.0.4,2022-10-12,2022-10-12 20:45:00+02:00,137340.0,139120.0,-0.9871,-14520.0,236.695,236.33,236.71
192.168.0.4,2022-10-12,2022-10-12 21:00:00+02:00,131920.0,133427.0,-0.9841,-14747.0,236.27,236.1833,236.41
192.168.0.4,2022-10-12,2022-10-12 21:15:00+02:00,123300.0,125600.0,-0.9815,-15880.0,237.02,236.92,237.2
192.168.0.4,2022-10-12,2022-10-12 21:30:00+02:00,133227.0,133360.0,-0.9848,-16507.0,237.7267,237.5267,237.7867
192.168.0.4,2022-10-12,2022-10-12 21:45:00+02:00,124400.0,125860.0,-0.982,-14860.0,238.21,237.94,238.185
192.168.0.4,2022-10-12,2022-10-12 22:00:00+02:00,115587.0,117827.0,-0.9831,-14787.0,238.36,238.08,238.2067
192.168.0.4,2022-10-12,2022-10-12 22:15:00+02:00,116600.0,115780.0,-0.9806,-14660.0,238.37,238.27,238.63
192.168.0.4,2022-10-12,2022-10-12 22:30:00+02:00,105747.0,108107.0,-0.9793,-15493.0,238.67,238.4667,238.7033
192.168.0.4,2022-10-12,2022-10-12 22:45:00+02:00,104900.0,107100.0,-0.9809,-15420.0,239.16,238.96,239.07
192.168.0.4,2022-10-12,2022-10-12 23:00:00+02:00,107520.0,109200.0,-0.9829,-13920.0,239.27,239.1133,239.26
192.168.0.4,2022-10-12,2022-10-12 23:15:00+02:00,108220.0,110680.0,-0.9832,-14140.0,239.665,239.57,239.69
192.168.0.4,2022-10-12,2022-10-12 23:30:00+02:00,103040.0,102933.0,-0.9828,-14000.0,239.96,239.61,239.8033
192.168.0.4,2022-10-12,2022-10-12 23:45:00+02:00,93280.0,95280.0,-0.9776,-13320.0,240.11,239.68,240.06
192.168.0.4,2022-10-13,2022-10-13 00:00:00+02:00,94987.0,97187.0,-0.9784,-14613.0,240.03,239.7467,240.0733
192.168.0.4,2022-10-13,2022-10-13 00:15:00+02:00,82760.0,85520.0,-0.9697,-16200.0,239.885,239.655,239.9
192.168.0.4,2022-10-13,2022-10-13 00:30:00+02:00,83107.0,85520.0,-0.9724,-14173.0,240.35,240.0233,240.2767
192.168.0.4,2022-10-13,2022-10-13 00:45:00+02:00,66360.0,69200.0,-0.9649,-12160.0,239.67,239.4,239.79
192.168.0.4,2022-10-13,2022-10-13 01:00:00+02:00,74000.0,75920.0,-0.9695,-12920.0,239.67,239.49,239.6
192.168.0.4,2022-10-13,2022-10-13 01:15:00+02:00,69600.0,71040.0,-0.9582,-13680.0,239.46,239.46,239.73
192.168.0.4,2022-10-13,2022-10-13 01:30:00+02:00,64360.0,67760.0,-0.9606,-13720.0,239.36,239.58,239.58
192.168.0.4,2022-10-13,2022-10-13 01:45:00+02:00,51480.0,55000.0,-0.9352,-14240.0,239.73,239.78,239.9
192.168.0.4,2022-10-13,2022-10-13 02:00:00+02:00,66253.0,68627.0,-0.9559,-14267.0,239.69,239.6433,239.8267
192.168.0.4,2022-10-13,2022-10-13 02:15:00+02:00,56360.0,59480.0,-0.9487,-14080.0,239.64,239.49,239.81
192.168.0.4,2022-10-13,2022-10-13 03:00:00+02:00,64000.0,65840.0,-0.9706,-10040.0,239.75,239.84,239.93
192.168.0.4,2022-10-13,2022-10-13 03:30:00+02:00,59480.0,62240.0,-0.9532,-13000.0,240.14,240.11,240.12
192.168.0.4,2022-10-13,2022-10-13 04:00:00+02:00,51420.0,56020.0,-0.9296,-15800.0,239.75,239.575,239.8
192.168.0.4,2022-10-13,2022-10-13 04:15:00+02:00,54600.0,57640.0,-0.9386,-15320.0,239.69,239.6,239.88
192.168.0.4,2022-10-13,2022-10-13 04:30:00+02:00,56400.0,58420.0,-0.9482,-12720.0,239.6,239.6,239.81
192.168.0.4,2022-10-13,2022-10-13 04:45:00+02:00,62800.0,65760.0,-0.9587,-13600.0,239.28,239.34,239.51
192.168.0.4,2022-10-13,2022-10-13 05:00:00+02:00,65640.0,68880.0,-0.9534,-14920.0,239.58,239.69,239.81
192.168.0.4,2022-10-13,2022-10-13 05:15:00+02:00,55320.0,58640.0,-0.9396,-15440.0,239.52,239.54,239.57
192.168.0.4,2022-10-13,2022-10-13 05:30:00+02:00,57280.0,60040.0,-0.9501,-13320.0,239.1,239.19,239.28
192.168.0.4,2022-10-13,2022-10-13 05:45:00+02:00,65960.0,68600.0,-0.9641,-13320.0,238.54,238.31,238.65
192.168.0.4,2022-10-13,2022-10-13 06:00:00+02:00,68867.0,71307.0,-0.9669,-12000.0,237.9333,237.83,238.11
192.168.0.4,2022-10-13,2022-10-13 06:15:00+02:00,68400.0,70200.0,-0.9715,-11000.0,237.58,237.76,237.53
192.168.0.4,2022-10-13,2022-10-13 07:00:00+02:00,100133.0,101813.0,-0.9834,-10773.0,236.1633,236.26,236.5533
192.168.0.4,2022-10-13,2022-10-13 07:30:00+02:00,108600.0,111840.0,-0.9852,-11893.0,235.6733,235.6467,235.88
192.168.0.4,2022-10-13,2022-10-13 07:45:00+02:00,119460.0,121920.0,-0.9873,-10100.0,236.22,236.28,236.525
192.168.0.4,2022-10-13,2022-10-13 08:00:00+02:00,121040.0,122387.0,-0.9896,-12400.0,236.57,236.1,236.66
192.168.0.4,2022-10-13,2022-10-13 08:15:00+02:00,106660.0,106920.0,-0.9884,-10900.0,236.37,236.26,236.25
192.168.0.4,2022-10-13,2022-10-13 08:30:00+02:00,115080.0,116613.0,-0.987,-11987.0,236.0267,235.78,236.03
192.168.0.4,2022-10-13,2022-10-13 08:45:00+02:00,125220.0,124180.0,-0.9924,-8860.0,235.57,235.27,235.64
192.168.0.4,2022-10-13,2022-10-13 09:00:00+02:00,123987.0,123173.0,-0.9902,-10973.0,235.4833,235.27,235.42
192.168.0.4,2022-10-13,2022-10-13 09:15:00+02:00,118040.0,118840.0,-0.9846,-10880.0,235.35,234.86,235.42
192.168.0.4,2022-10-13,2022-10-13 09:30:00+02:00,122060.0,123960.0,-0.9886,-11560.0,235.06,234.65,234.84
192.168.0.4,2022-10-13,2022-10-13 09:45:00+02:00,97120.0,100880.0,-0.9799,-13640.0,235.27,235.35,235.33
192.168.0.4,2022-10-13,2022-10-13 10:00:00+02:00,101027.0,103440.0,-0.9796,-11800.0,235.58,235.44,235.4167
192.168.0.4,2022-10-13,2022-10-13 10:15:00+02:00,109660.0,110980.0,-0.9826,-12320.0,235.535,235.31,235.45
192.168.0.4,2022-10-13,2022-10-13 10:30:00+02:00,100080.0,101400.0,-0.9784,-15387.0,235.86,235.6667,235.5833
192.168.0.4,2022-10-13,2022-10-13 10:45:00+02:00,100240.0,103520.0,-0.9832,-10720.0,235.48,235.07,235.24
192.168.0.4,2022-10-13,2022-10-13 11:00:00+02:00,96107.0,98347.0,-0.9835,-10720.0,235.19,234.8,235.0233
192.168.0.4,2022-10-13,2022-10-13 11:15:00+02:00,99700.0,102020.0,-0.9774,-10260.0,234.79,234.67,234.775
192.168.0.4,2022-10-13,2022-10-13 11:30:00+02:00,97680.0,100187.0,-0.9839,-8800.0,234.7533,234.7133,234.7467
192.168.0.4,2022-10-13,2022-10-13 11:45:00+02:00,97040.0,97960.0,-0.98,-11200.0,235.0,234.7,234.74
192.168.0.4,2022-10-13,2022-10-13 12:00:00+02:00,92760.0,93453.0,-0.9812,-11587.0,235.1667,235.03,235.0633
192.168.0.4,2022-10-13,2022-10-13 12:30:00+02:00,97760.0,101780.0,-0.9728,-17060.0,235.41,235.24,235.42
192.168.0.4,2022-10-13,2022-10-13 12:45:00+02:00,103960.0,106600.0,-0.9837,-12160.0,235.51,234.8,235.06
192.168.0.4,2022-10-13,2022-10-13 13:00:00+02:00,92800.0,95720.0,-0.9781,-14740.0,235.85,235.51,235.345
192.168.0.4,2022-10-13,2022-10-13 13:15:00+02:00,113060.0,116120.0,-0.9792,-14900.0,235.865,235.89,235.745
192.168.0.4,2022-10-13,2022-10-13 13:30:00+02:00,99933.0,102653.0,-0.979,-13613.0,237.03,236.59,236.8933
192.168.0.4,2022-10-13,2022-10-13 13:45:00+02:00,72120.0,72160.0,-0.958,-13700.0,237.38,237.125,237.38
192.168.0.4,2022-10-13,2022-10-13 14:00:00+02:00,67980.0,69940.0,-0.956,-15080.0,237.45,237.005,237.45
192.168.0.4,2022-10-13,2022-10-13 14:15:00+02:00,62440.0,66120.0,-0.945,-14900.0,237.635,237.235,237.425
192.168.0.4,2022-10-13,2022-10-13 14:30:00+02:00,80733.0,83307.0,-0.9667,-15533.0,237.69,237.36,237.58
192.168.0.4,2022-10-13,2022-10-13 14:45:00+02:00,93080.0,95600.0,-0.968,-16640.0,237.74,237.31,237.635
192.168.0.4,2022-10-13,2022-10-13 15:00:00+02:00,101840.0,103267.0,-0.9793,-14160.0,237.6367,237.2467,237.6267
192.168.0.4,2022-10-13,2022-10-13 15:15:00+02:00,98800.0,104080.0,-0.98,-13720.0,237.59,237.35,237.95
192.168.0.4,2022-10-13,2022-10-13 15:30:00+02:00,105160.0,105613.0,-0.9839,-11520.0,237.65,237.35,237.85
192.168.0.4,2022-10-13,2022-10-13 15:45:00+02:00,108700.0,110060.0,-0.9864,-11260.0,237.735,237.32,237.77
192.168.0.4,2022-10-13,2022-10-13 16:00:00+02:00,110180.0,113180.0,-0.9844,-11340.0,237.99,237.69,238.08
192.168.0.4,2022-10-13,2022-10-13 16:15:00+02:00,97820.0,98980.0,-0.973,-14200.0,238.09,237.755,238.23
192.168.0.4,2022-10-13,2022-10-13 16:30:00+02:00,100667.0,103267.0,-0.9774,-14440.0,237.9367,237.6933,238.01
192.168.0.4,2022-10-13,2022-10-13 16:45:00+02:00,109700.0,110820.0,-0.9811,-13720.0,236.86,236.595,236.955
192.168.0.4,2022-10-13,2022-10-13 17:00:00+02:00,106660.0,109800.0,-0.9812,-13880.0,237.125,236.75,237.25
192.168.0.4,2022-10-13,2022-10-13 17:15:00+02:00,99940.0,102380.0,-0.976,-14900.0,237.155,236.92,237.545
192.168.0.4,2022-10-13,2022-10-13 17:30:00+02:00,119067.0,120813.0,-0.978,-14387.0,236.7567,236.4433,236.8733
192.168.0.4,2022-10-13,2022-10-13 17:45:00+02:00,123780.0,126780.0,-0.9834,-13500.0,236.43,235.94,236.6
192.168.0.4,2022-10-13,2022-10-13 18:00:00+02:00,137980.0,140800.0,-0.9894,-12840.0,237.01,236.575,236.86
192.168.0.4,2022-10-13,2022-10-13 18:15:00+02:00,142760.0,139960.0,-0.9914,-12360.0,237.2,236.45,236.84
192.168.0.4,2022-10-13,2022-10-13 18:30:00+02:00,145120.0,149000.0,-0.992,-11347.0,236.7667,236.35,236.69
192.168.0.4,2022-10-13,2022-10-13 18:45:00+02:00,161300.0,162660.0,-0.9926,-12180.0,236.955,236.5,236.725
192.168.0.4,2022-10-13,2022-10-13 19:00:00+02:00,167933.0,169173.0,-0.9924,-13680.0,236.34,236.1,236.3633
192.168.0.4,2022-10-13,2022-10-13 19:15:00+02:00,187580.0,187960.0,-0.995,-12020.0,236.49,236.1,236.325
192.168.0.4,2022-10-13,2022-10-13 19:30:00+02:00,188453.0,189227.0,-0.9941,-11200.0,236.6367,236.21,236.7033
192.168.0.4,2022-10-13,2022-10-13 19:45:00+02:00,146060.0,146700.0,-0.9906,-14240.0,236.385,235.91,236.425
192.168.0.4,2022-10-13,2022-10-13 20:00:00+02:00,146213.0,148067.0,-0.9911,-13653.0,236.26,235.8233,235.94
192.168.0.4,2022-10-13,2022-10-13 20:15:00+02:00,143260.0,146880.0,-0.9884,-14660.0,236.075,235.98,235.71
192.168.0.4,2022-10-13,2022-10-13 20:30:00+02:00,149787.0,149253.0,-0.9913,-13600.0,236.2533,235.95,236.17
192.168.0.4,2022-10-13,2022-10-13 20:45:00+02:00,139760.0,137880.0,-0.9894,-13900.0,236.905,236.46,236.61
192.168.0.4,2022-10-13,2022-10-13 21:00:00+02:00,143040.0,144213.0,-0.9886,-13840.0,237.08,236.7733,236.7167
192.168.0.4,2022-10-13,2022-10-13 21:15:00+02:00,135900.0,139060.0,-0.9876,-15320.0,236.715,236.43,236.61
192.168.0.4,2022-10-13,2022-10-13 21:30:00+02:00,135827.0,138707.0,-0.9889,-14347.0,236.6467,236.23,236.6433
192.168.0.4,2022-10-13,2022-10-13 21:45:00+02:00,134660.0,134380.0,-0.9886,-13720.0,236.965,236.62,236.875
192.168.0.4,2022-10-13,2022-10-13 22:00:00+02:00,135493.0,135987.0,-0.989,-13000.0,237.1133,236.6933,237.13
192.168.0.4,2022-10-13,2022-10-13 22:15:00+02:00,145260.0,146660.0,-0.9914,-12240.0,237.14,236.715,237.105
192.168.0.4,2022-10-13,2022-10-13 22:30:00+02:00,128707.0,130360.0,-0.9881,-13507.0,237.31,237.0633,237.4267
192.168.0.4,2022-10-13,2022-10-13 22:45:00+02:00,119460.0,123060.0,-0.9804,-15540.0,237.705,237.44,237.825
192.168.0.4,2022-10-13,2022-10-13 23:00:00+02:00,125587.0,127467.0,-0.9846,-12120.0,237.7067,237.5,237.8867
192.168.0.4,2022-10-13,2022-10-13 23:15:00+02:00,99720.0,103020.0,-0.9824,-11320.0,238.345,238.225,238.435
192.168.0.4,2022-10-13,2022-10-13 23:30:00+02:00,96627.0,98680.0,-0.9801,-12480.0,238.68,238.37,238.5867
192.168.0.4,2022-10-13,2022-10-13 23:45:00+02:00,85060.0,88520.0,-0.975,-13580.0,238.97,238.755,238.95
192.168.0.4,2022-10-14,2022-10-14 00:00:00+02:00,74600.0,77747.0,-0.9642,-14973.0,239.1,238.98,239.2
192.168.0.4,2022-10-14,2022-10-14 00:15:00+02:00,87200.0,89240.0,-0.972,-13700.0,239.005,238.89,239.075
192.168.0.4,2022-10-14,2022-10-14 00:30:00+02:00,81307.0,83987.0,-0.9699,-13627.0,239.1467,239.13,239.28
192.168.0.4,2022-10-14,2022-10-14 00:45:00+02:00,63400.0,66800.0,-0.9473,-15360.0,239.85,239.81,239.81
192.168.0.4,2022-10-14,2022-10-14 01:00:00+02:00,68947.0,72533.0,-0.9619,-12280.0,239.62,239.69,239.7333
192.168.0.4,2022-10-14,2022-10-14 01:15:00+02:00,72560.0,75060.0,-0.9682,-11560.0,239.93,240.02,240.17
192.168.0.4,2022-10-14,2022-10-14 01:30:00+02:00,63560.0,66107.0,-0.9545,-13693.0,240.1533,240.07,240.2
192.168.0.4,2022-10-14,2022-10-14 01:45:00+02:00,60840.0,64320.0,-0.9454,-15220.0,240.06,240.17,240.27
192.168.0.4,2022-10-14,2022-10-14 02:00:00+02:00,59973.0,62933.0,-0.946,-14693.0,240.27,240.2867,240.4167
192.168.0.4,2022-10-14,2022-10-14 02:15:00+02:00,57020.0,59740.0,-0.9514,-13520.0,240.14,240.1,240.27
192.168.0.4,2022-10-14,2022-10-14 02:30:00+02:00,61240.0,64160.0,-0.9546,-12780.0,240.385,240.335,240.545
192.168.0.4,2022-10-14,2022-10-14 02:45:00+02:00,61240.0,63800.0,-0.962,-12320.0,240.235,240.155,240.34
192.168.0.4,2022-10-14,2022-10-14 03:00:00+02:00,59840.0,62780.0,-0.9494,-14100.0,240.32,240.38,240.62
192.168.0.4,2022-10-14,2022-10-14 03:30:00+02:00,51480.0,54640.0,-0.9439,-13440.0,240.41,240.35,240.54
192.168.0.4,2022-10-14,2022-10-14 04:00:00+02:00,57280.0,60280.0,-0.9509,-13240.0,240.26,240.05,240.41
192.168.0.4,2022-10-14,2022-10-14 04:30:00+02:00,58520.0,58160.0,-0.9546,-12520.0,240.02,239.93,240.23
192.168.0.4,2022-10-14,2022-10-14 05:00:00+02:00,56260.0,59240.0,-0.9422,-15160.0,239.99,239.93,240.17
192.168.0.4,2022-10-14,2022-10-14 05:15:00+02:00,55520.0,58640.0,-0.9388,-14960.0,239.78,239.795,239.905
192.168.0.4,2022-10-14,2022-10-14 05:30:00+02:00,59200.0,60680.0,-0.9524,-13960.0,239.29,239.295,239.355
192.168.0.4,2022-10-14,2022-10-14 05:45:00+02:00,63880.0,65600.0,-0.9577,-12320.0,239.08,238.98,239.34
192.168.0.4,2022-10-14,2022-10-14 06:00:00+02:00,62600.0,65373.0,-0.9535,-13880.0,238.21,238.11,238.4067
192.168.0.4,2022-10-14,2022-10-14 06:15:00+02:00,66280.0,68920.0,-0.9636,-12800.0,237.26,237.26,237.59
192.168.0.4,2022-10-14,2022-10-14 06:30:00+02:00,76140.0,77180.0,-0.9714,-13020.0,236.9,237.14,237.38
192.168.0.4,2022-10-14,2022-10-14 07:00:00+02:00,94667.0,97480.0,-0.9801,-13147.0,235.0433,234.86,235.17
192.168.0.4,2022-10-14,2022-10-14 07:15:00+02:00,106180.0,107880.0,-0.9833,-13240.0,234.065,233.935,234.455
192.168.0.4,2022-10-14,2022-10-14 07:30:00+02:00,107467.0,110920.0,-0.9834,-13333.0,237.17,237.05,237.34
192.168.0.4,2022-10-14,2022-10-14 07:45:00+02:00,127480.0,127120.0,-0.9874,-11340.0,236.84,236.68,237.065
192.168.0.4,2022-10-14,2022-10-14 08:00:00+02:00,120333.0,122440.0,-0.9884,-9853.0,236.81,236.7533,236.9533
192.168.0.4,2022-10-14,2022-10-14 08:15:00+02:00,112580.0,114940.0,-0.9884,-9820.0,236.715,236.71,236.415
192.168.0.4,2022-10-14,2022-10-14 08:30:00+02:00,118893.0,118680.0,-0.9863,-11787.0,236.55,236.48,236.59
192.168.0.4,2022-10-14,2022-10-14 08:45:00+02:00,109660.0,111820.0,-0.9908,-9940.0,236.365,236.07,236.505
192.168.0.4,2022-10-14,2022-10-14 09:00:00+02:00,110427.0,111573.0,-0.9875,-10613.0,236.34,236.0633,236.3
192.168.0.4,2022-10-14,2022-10-14 09:15:00+02:00,121000.0,121700.0,-0.9895,-10000.0,236.025,235.93,236.115
192.168.0.4,2022-10-14,2022-10-14 09:30:00+02:00,115827.0,116907.0,-0.9873,-11907.0,236.2567,235.97,236.23
192.168.0.4,2022-10-14,2022-10-14 09:45:00+02:00,125960.0,126040.0,-0.9851,-9720.0,236.34,236.22,236.58
192.168.0.4,2022-10-14,2022-10-14 10:00:00+02:00,126760.0,128560.0,-0.9871,-12733.0,236.42,235.8533,235.9867
192.168.0.4,2022-10-14,2022-10-14 10:15:00+02:00,135440.0,134800.0,-0.9886,-14280.0,236.45,235.72,236.19
192.168.0.4,2022-10-14,2022-10-14 10:30:00+02:00,119340.0,121980.0,-0.9818,-13380.0,236.215,236.175,236.16
192.168.0.4,2022-10-14,2022-10-14 10:45:00+02:00,116760.0,120280.0,-0.984,-13560.0,237.22,237.035,237.05
192.168.0.4,2022-10-14,2022-10-14 11:00:00+02:00,113453.0,113640.0,-0.9843,-13013.0,237.3,237.1467,237.2233
192.168.0.4,2022-10-14,2022-10-14 11:15:00+02:00,105320.0,108440.0,-0.9851,-12660.0,237.32,237.175,237.095
192.168.0.4,2022-10-14,2022-10-14 11:30:00+02:00,94613.0,99387.0,-0.9815,-12187.0,237.47,237.34,237.5767
192.168.0.4,2022-10-14,2022-10-14 11:45:00+02:00,84100.0,86740.0,-0.9716,-12280.0,237.705,237.66,237.855
192.168.0.4,2022-10-14,2022-10-14 12:00:00+02:00,95460.0,98000.0,-0.9799,-10300.0,237.57,237.375,237.67
192.168.0.4,2022-10-14,2022-10-14 12:15:00+02:00,121900.0,121640.0,-0.9824,-8460.0,237.41,237.245,237.545
192.168.0.4,2022-10-14,2022-10-14 12:30:00+02:00,106747.0,108987.0,-0.9871,-9200.0,237.8133,237.6967,237.99
192.168.0.4,2022-10-14,2022-10-14 12:45:00+02:00,93200.0,94480.0,-0.9843,-10880.0,238.12,237.985,238.18
192.168.0.4,2022-10-14,2022-10-14 13:00:00+02:00,100600.0,102507.0,-0.9836,-11373.0,238.1167,238.1033,238.19
192.168.0.4,2022-10-14,2022-10-14 13:15:00+02:00,94160.0,94940.0,-0.9806,-11240.0,238.69,238.445,238.63
192.168.0.4,2022-10-14,2022-10-14 13:30:00+02:00,95000.0,94467.0,-0.9774,-14320.0,239.0067,238.8333,238.9
