ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-10-04,2022-10-04 18:00:00+02:00,170680.0,172280.0,-0.9938,-11320.0,236.28,235.98,236.61
192.168.0.4,2022-10-04,2022-10-04 19:00:00+02:00,168500.0,169756.0,-0.9929,-11256.0,235.921,235.768,236.07
192.168.0.4,2022-10-04,2022-10-04 20:00:00+02:00,156869.0,158697.0,-0.9894,-15771.0,237.1186,237.0871,237.4014
192.168.0.4,2022-10-05,2022-10-05 10:00:00+02:00,104889.0,107396.0,-0.9803,-13729.0,236.6189,236.3289,236.3022
192.168.0.4,2022-10-05,2022-10-05 11:00:00+02:00,89387.0,91620.0,-0.9755,-13467.0,237.0967,236.75,236.9817
192.168.0.4,2022-10-05,2022-10-05 12:00:00+02:00,65476.0,67698.0,-0.9438,-13120.0,238.6267,238.4411,238.75
192.168.0.4,2022-10-05,2022-10-05 13:00:00+02:00,65880.0,70537.0,-0.9454,-13223.0,238.8171,238.6314,238.9328
192.168.0.4,2022-10-05,2022-10-05 14:00:00+02:00,56735.0,60545.0,-0.9239,-13015.0,239.0791,238.8409,239.0218
192.168.0.4,2022-10-05,2022-10-05 15:00:00+02:00,67700.0,71547.0,-0.9591,-13600.0,239.4233,239.18,239.3317
192.168.0.4,2022-10-05,2022-10-05 16:00:00+02:00,91713.0,95093.0,-0.9712,-15860.0,239.2633,238.8417,239.2883
192.168.0.4,2022-10-05,2022-10-05 17:00:00+02:00,111915.0,113055.0,-0.9809,-14420.0,238.565,238.1437,238.5325
192.168.0.4,2022-10-05,2022-10-05 18:00:00+02:00,147988.0,148292.0,-0.9898,-10468.0,237.481,237.294,237.533
192.168.0.4,2022-10-05,2022-10-05 19:00:00+02:00,158613.0,160333.0,-0.9905,-13089.0,236.7356,236.31,236.8456
192.168.0.4,2022-10-05,2022-10-05 20:00:00+02:00,145648.0,148568.0,-0.9881,-15348.0,238.228,237.82,238.278
192.168.0.4,2022-10-05,2022-10-05 21:00:00+02:00,126940.0,128788.0,-0.9845,-15160.0,237.827,237.551,237.902
192.168.0.4,2022-10-05,2022-10-05 22:00:00+02:00,117860.0,121164.0,-0.9832,-15216.0,237.378,237.096,237.406
192.168.0.4,2022-10-05,2022-10-05 23:00:00+02:00,95444.0,97968.0,-0.9786,-14160.0,237.786,237.51,237.808
192.168.0.4,2022-10-06,2022-10-06 00:00:00+02:00,75820.0,78328.0,-0.9681,-13964.0,237.817,237.459,237.633
192.168.0.4,2022-10-06,2022-10-06 01:00:00+02:00,69165.0,71755.0,-0.9657,-13435.0,238.3237,238.0725,238.0937
192.168.0.4,2022-10-06,2022-10-06 02:00:00+02:00,60420.0,63630.0,-0.9501,-14860.0,239.0387,238.76,238.8925
192.168.0.4,2022-10-06,2022-10-06 03:00:00+02:00,53400.0,57470.0,-0.9352,-15340.0,239.17,238.8737,238.9387
192.168.0.4,2022-10-06,2022-10-06 04:00:00+02:00,55440.0,58930.0,-0.9401,-15630.0,239.8325,239.5412,239.49
192.168.0.4,2022-10-06,2022-10-06 05:00:00+02:00,60105.0,63205.0,-0.9526,-13950.0,238.5925,238.2625,238.34
192.168.0.4,2022-10-06,2022-10-06 06:00:00+02:00,79727.0,81027.0,-0.9685,-14733.0,238.46,238.105,238.045
192.168.0.4,2022-10-06,2022-10-06 07:00:00+02:00,101204.0,102748.0,-0.9796,-14288.0,236.95,236.679,236.881
192.168.0.4,2022-10-06,2022-10-06 08:00:00+02:00,107072.0,109184.0,-0.9826,-11696.0,236.568,236.3,236.323
192.168.0.4,2022-10-06,2022-10-06 09:00:00+02:00,102276.0,104476.0,-0.9799,-11582.0,237.4433,237.2567,237.26
192.168.0.4,2022-10-06,2022-10-06 10:00:00+02:00,87880.0,90276.0,-0.9735,-12380.0,238.737,238.491,238.518
192.168.0.4,2022-10-06,2022-10-06 11:00:00+02:00,63784.0,67544.0,-0.9464,-12536.0,238.413,238.214,238.149
192.168.0.4,2022-10-06,2022-10-06 12:00:00+02:00,61490.0,64960.0,-0.9462,-11975.0,238.2862,238.11,238.3412
192.168.0.4,2022-10-06,2022-10-06 13:00:00+02:00,40800.0,45570.0,-0.8939,-11910.0,238.815,238.5687,238.7375
192.168.0.4,2022-10-06,2022-10-06 14:00:00+02:00,24749.0,32103.0,-0.7429,-13863.0,239.2071,238.9586,238.9357
192.168.0.4,2022-10-06,2022-10-06 15:00:00+02:00,26413.0,33693.0,-0.7603,-13853.0,239.2117,239.0217,239.2567
192.168.0.4,2022-10-06,2022-10-06 16:00:00+02:00,60769.0,63987.0,-0.9299,-13333.0,238.6478,238.5044,238.7156
192.168.0.4,2022-10-06,2022-10-06 17:00:00+02:00,60200.0,65000.0,-0.9271,-16297.0,239.0057,238.76,238.8986
192.168.0.4,2022-10-06,2022-10-06 18:00:00+02:00,121782.0,123342.0,-0.985,-13991.0,237.0678,236.7944,237.1111
192.168.0.4,2022-10-06,2022-10-06 19:00:00+02:00,152872.0,154156.0,-0.9908,-13132.0,235.964,235.649,235.869
192.168.0.4,2022-10-06,2022-10-06 20:00:00+02:00,140452.0,142312.0,-0.9886,-13796.0,237.408,237.286,237.302
192.168.0.4,2022-10-06,2022-10-06 21:00:00+02:00,113724.0,116140.0,-0.9812,-15780.0,238.135,237.989,238.154
192.168.0.4,2022-10-06,2022-10-06 22:00:00+02:00,109787.0,112436.0,-0.9762,-16258.0,237.9289,237.7278,237.9056
192.168.0.4,2022-10-06,2022-10-06 23:00:00+02:00,95676.0,98862.0,-0.9721,-14369.0,237.1311,236.68,236.9833
192.168.0.4,2022-10-07,2022-10-07 00:00:00+02:00,78168.0,81924.0,-0.9596,-14800.0,238.848,238.556,238.587
192.168.0.4,2022-10-07,2022-10-07 01:00:00+02:00,66488.0,69168.0,-0.9554,-13740.0,240.326,240.164,240.237
192.168.0.4,2022-10-07,2022-10-07 02:00:00+02:00,56436.0,59816.0,-0.9405,-15392.0,240.889,240.579,240.519
192.168.0.4,2022-10-07,2022-10-07 03:00:00+02:00,54764.0,58044.0,-0.9385,-14356.0,240.6822,240.5367,240.5489
192.168.0.4,2022-10-07,2022-10-07 04:00:00+02:00,53823.0,57240.0,-0.938,-14914.0,240.3657,240.1257,240.1871
192.168.0.4,2022-10-07,2022-10-07 05:00:00+02:00,54636.0,58356.0,-0.9375,-15036.0,240.1,239.8355,239.8989
192.168.0.4,2022-10-07,2022-10-07 06:00:00+02:00,74978.0,77440.0,-0.9676,-13258.0,238.4067,238.2089,238.3344
192.168.0.4,2022-10-07,2022-10-07 07:00:00+02:00,108293.0,110582.0,-0.9835,-11453.0,237.5956,237.5433,237.79
192.168.0.4,2022-10-07,2022-10-07 08:00:00+02:00,110084.0,111060.0,-0.9861,-11128.0,237.079,237.07,237.309
192.168.0.4,2022-10-07,2022-10-07 09:00:00+02:00,107764.0,110049.0,-0.9829,-13613.0,238.1322,237.7211,238.0833
192.168.0.4,2022-10-07,2022-10-07 10:00:00+02:00,86744.0,89064.0,-0.9721,-12016.0,240.08,239.716,239.781
192.168.0.4,2022-10-07,2022-10-07 11:00:00+02:00,64308.0,67856.0,-0.9458,-13908.0,240.529,240.303,240.224
192.168.0.4,2022-10-07,2022-10-07 12:00:00+02:00,48796.0,53849.0,-0.9141,-14636.0,237.1467,236.9444,236.9089
192.168.0.4,2022-10-07,2022-10-07 13:00:00+02:00,43227.0,46960.0,-0.9097,-13093.0,238.5867,238.2217,238.4417
192.168.0.4,2022-10-07,2022-10-07 14:00:00+02:00,29747.0,36787.0,-0.7972,-14262.0,238.5956,238.3422,238.3978
192.168.0.4,2022-10-07,2022-10-07 15:00:00+02:00,30156.0,38076.0,-0.8091,-16596.0,238.8711,238.61,238.87
192.168.0.4,2022-10-07,2022-10-07 16:00:00+02:00,48236.0,53188.0,-0.8927,-16636.0,238.369,238.14,238.4
192.168.0.4,2022-10-07,2022-10-07 17:00:00+02:00,78108.0,81824.0,-0.9556,-15256.0,237.483,237.475,237.646
192.168.0.4,2022-10-07,2022-10-07 18:00:00+02:00,122680.0,122608.0,-0.9838,-14100.0,237.036,236.896,237.202
192.168.0.4,2022-10-07,2022-10-07 19:00:00+02:00,148964.0,150984.0,-0.9908,-12992.0,236.287,236.196,236.425
192.168.0.4,2022-10-07,2022-10-07 20:00:00+02:00,138128.0,139516.0,-0.9862,-14600.0,237.532,237.485,237.706
192.168.0.4,2022-10-07,2022-10-07 21:00:00+02:00,115108.0,116984.0,-0.9825,-15760.0,239.511,239.192,239.421
192.168.0.4,2022-10-07,2022-10-07 22:00:00+02:00,111324.0,114062.0,-0.9803,-15831.0,237.7833,237.3356,237.4611
192.168.0.4,2022-10-07,2022-10-07 23:00:00+02:00,101120.0,102951.0,-0.9792,-15409.0,238.5756,238.1722,238.3422
192.168.0.4,2022-10-08,2022-10-08 00:00:00+02:00,81773.0,83920.0,-0.9691,-15258.0,239.73,239.2022,239.3289
192.168.0.4,2022-10-08,2022-10-08 01:00:00+02:00,67627.0,70662.0,-0.9584,-14862.0,240.8278,240.4367,240.4622
192.168.0.4,2022-10-08,2022-10-08 02:00:00+02:00,60834.0,63920.0,-0.9545,-14034.0,240.37,239.9429,240.0771
192.168.0.4,2022-10-08,2022-10-08 03:00:00+02:00,57850.0,61380.0,-0.945,-15125.0,240.7012,240.4862,240.4475
192.168.0.4,2022-10-08,2022-10-08 04:00:00+02:00,55632.0,59084.0,-0.9403,-14916.0,241.563,241.148,241.257
192.168.0.4,2022-10-08,2022-10-08 05:00:00+02:00,58844.0,61622.0,-0.9529,-13387.0,240.6589,240.4167,240.38
192.168.0.4,2022-10-08,2022-10-08 06:00:00+02:00,60048.0,63108.0,-0.9506,-13752.0,239.563,239.205,239.27
192.168.0.4,2022-10-08,2022-10-08 07:00:00+02:00,70664.0,73352.0,-0.958,-13836.0,238.43,238.058,238.239
192.168.0.4,2022-10-08,2022-10-08 08:00:00+02:00,94196.0,95944.0,-0.979,-10332.0,237.769,237.371,237.505
192.168.0.4,2022-10-08,2022-10-08 09:00:00+02:00,102992.0,105332.0,-0.9826,-11280.0,237.095,236.823,236.859
192.168.0.4,2022-10-08,2022-10-08 10:00:00+02:00,94324.0,97860.0,-0.9797,-10248.0,237.309,236.764,236.808
192.168.0.4,2022-10-08,2022-10-08 11:00:00+02:00,79360.0,81956.0,-0.973,-8373.0,236.9578,236.8511,236.8311
192.168.0.4,2022-10-08,2022-10-08 12:00:00+02:00,84564.0,87156.0,-0.961,-7791.0,236.4378,236.6122,236.7244
192.168.0.4,2022-10-08,2022-10-08 13:00:00+02:00,92800.0,94404.0,-0.9779,-5772.0,237.029,236.945,236.927
192.168.0.4,2022-10-08,2022-10-08 14:00:00+02:00,77408.0,80432.0,-0.9604,-6644.0,237.762,237.675,237.714
192.168.0.4,2022-10-08,2022-10-08 15:00:00+02:00,66808.0,70228.0,-0.9428,-8900.0,238.334,238.031,238.128
192.168.0.4,2022-10-08,2022-10-08 16:00:00+02:00,70096.0,73600.0,-0.951,-11388.0,238.968,238.787,238.595
192.168.0.4,2022-10-08,2022-10-08 17:00:00+02:00,74456.0,78212.0,-0.9574,-13144.0,237.741,237.54,237.584
192.168.0.4,2022-10-08,2022-10-08 18:00:00+02:00,119184.0,121112.0,-0.9849,-11416.0,236.652,236.425,236.646
192.168.0.4,2022-10-08,2022-10-08 19:00:00+02:00,173488.0,174812.0,-0.9934,-12304.0,236.067,235.772,235.956
192.168.0.4,2022-10-08,2022-10-08 20:00:00+02:00,157340.0,157276.0,-0.9923,-12656.0,237.369,237.098,237.194
192.168.0.4,2022-10-08,2022-10-08 21:00:00+02:00,131072.0,131680.0,-0.9891,-11480.0,237.561,237.175,237.177
192.168.0.4,2022-10-08,2022-10-08 22:00:00+02:00,112844.0,114624.0,-0.9831,-14404.0,238.721,238.407,238.356
192.168.0.4,2022-10-08,2022-10-08 23:00:00+02:00,97044.0,99022.0,-0.9768,-14920.0,239.33,239.1378,239.2111
192.168.0.4,2022-10-09,2022-10-09 00:00:00+02:00,80951.0,84062.0,-0.9684,-14569.0,241.2178,240.8378,240.7522
192.168.0.4,2022-10-09,2022-10-09 01:00:00+02:00,65931.0,70171.0,-0.9546,-14663.0,240.58,240.1657,240.0986
192.168.0.4,2022-10-09,2022-10-09 02:00:00+02:00,62120.0,65025.0,-0.9516,-14530.0,240.7075,240.36,240.4462
192.168.0.4,2022-10-09,2022-10-09 03:00:00+02:00,60385.0,63855.0,-0.9479,-14475.0,241.3737,240.8687,240.9975
192.168.0.4,2022-10-09,2022-10-09 04:00:00+02:00,60062.0,62987.0,-0.9519,-12964.0,241.6089,241.2356,241.3244
192.168.0.4,2022-10-09,2022-10-09 05:00:00+02:00,57368.0,60488.0,-0.9476,-14076.0,241.03,240.706,240.731
192.168.0.4,2022-10-09,2022-10-09 06:00:00+02:00,62150.0,65305.0,-0.951,-14185.0,240.3475,240.02,240.1687
192.168.0.4,2022-10-09,2022-10-09 07:00:00+02:00,69650.0,72270.0,-0.9652,-12345.0,239.97,239.6937,239.9137
192.168.0.4,2022-10-09,2022-10-09 08:00:00+02:00,92013.0,94142.0,-0.9796,-11747.0,239.4811,239.1544,239.1967
192.168.0.4,2022-10-09,2022-10-09 09:00:00+02:00,100107.0,102569.0,-0.9775,-11240.0,239.6189,239.4833,239.3755
192.168.0.4,2022-10-09,2022-10-09 10:00:00+02:00,103280.0,104413.0,-0.9811,-8827.0,238.8111,238.7944,238.5611
192.168.0.4,2022-10-09,2022-10-09 11:00:00+02:00,93840.0,95556.0,-0.979,-8818.0,238.9155,238.8522,238.8044
192.168.0.4,2022-10-09,2022-10-09 12:00:00+02:00,70600.0,73388.0,-0.94,-6840.0,238.377,238.744,238.37
192.168.0.4,2022-10-09,2022-10-09 13:00:00+02:00,61529.0,65609.0,-0.943,-10298.0,237.2567,237.31,237.3255
192.168.0.4,2022-10-09,2022-10-09 14:00:00+02:00,51496.0,55776.0,-0.9157,-9664.0,238.095,238.294,238.118
192.168.0.4,2022-10-09,2022-10-09 15:00:00+02:00,51380.0,54972.0,-0.9302,-8612.0,238.999,238.999,238.931
192.168.0.4,2022-10-09,2022-10-09 16:00:00+02:00,45760.0,48832.0,-0.9084,-10436.0,239.467,239.425,239.458
192.168.0.4,2022-10-09,2022-10-09 17:00:00+02:00,73064.0,75992.0,-0.9636,-10516.0,238.54,238.095,238.321
192.168.0.4,2022-10-09,2022-10-09 18:00:00+02:00,120391.0,121360.0,-0.9844,-10782.0,236.2155,235.7755,235.8289
192.168.0.4,2022-10-09,2022-10-09 19:00:00+02:00,177440.0,176844.0,-0.992,-11187.0,234.3633,233.9122,233.8511
192.168.0.4,2022-10-09,2022-10-09 20:00:00+02:00,164716.0,165902.0,-0.9913,-12969.0,235.8822,235.5033,235.33
192.168.0.4,2022-10-09,2022-10-09 21:00:00+02:00,158860.0,161165.0,-0.9905,-13650.0,237.715,237.21,237.245
192.168.0.4,2022-10-09,2022-10-09 22:00:00+02:00,131286.0,132817.0,-0.9877,-13960.0,238.8186,238.3828,238.2729
192.168.0.4,2022-10-09,2022-10-09 23:00:00+02:00,107364.0,108836.0,-0.9823,-14698.0,238.6078,238.1722,238.1533
192.168.0.4,2022-10-10,2022-10-10 00:00:00+02:00,89605.0,90825.0,-0.9752,-13930.0,239.24,238.9337,238.9875
192.168.0.4,2022-10-10,2022-10-10 01:00:00+02:00,77211.0,80200.0,-0.9662,-15377.0,239.8743,239.54,239.4257
192.168.0.4,2022-10-10,2022-10-10 02:00:00+02:00,73816.0,75160.0,-0.9597,-15456.0,240.338,239.976,239.98
192.168.0.4,2022-10-10,2022-10-10 03:00:00+02:00,61560.0,64560.0,-0.9507,-15343.0,240.5086,240.3243,240.2729
192.168.0.4,2022-10-10,2022-10-10 04:00:00+02:00,61187.0,64413.0,-0.9507,-14258.0,240.31,240.1178,240.1011
192.168.0.4,2022-10-10,2022-10-10 05:00:00+02:00,62415.0,65315.0,-0.9546,-14265.0,240.0937,239.7675,239.8362
192.168.0.4,2022-10-10,2022-10-10 06:00:00+02:00,79112.0,81780.0,-0.9731,-12940.0,237.425,237.239,237.34
192.168.0.4,2022-10-10,2022-10-10 07:00:00+02:00,107267.0,109182.0,-0.9838,-13067.0,236.3622,236.1667,236.1211
192.168.0.4,2022-10-10,2022-10-10 08:00:00+02:00,108738.0,109836.0,-0.9868,-9711.0,236.5133,236.4589,236.4178
192.168.0.4,2022-10-10,2022-10-10 09:00:00+02:00,101128.0,102688.0,-0.9822,-11592.0,234.956,234.754,234.729
192.168.0.4,2022-10-10,2022-10-10 10:00:00+02:00,92175.0,95160.0,-0.973,-12265.0,235.7625,235.7262,235.6587
192.168.0.4,2022-10-10,2022-10-10 11:00:00+02:00,80216.0,82320.0,-0.9666,-13612.0,236.549,236.339,236.186
192.168.0.4,2022-10-10,2022-10-10 12:00:00+02:00,65587.0,68476.0,-0.9592,-11969.0,237.8822,237.6567,237.6622
192.168.0.4,2022-10-10,2022-10-10 13:00:00+02:00,89140.0,92260.0,-0.9758,-13788.0,236.059,235.708,235.643
192.168.0.4,2022-10-10,2022-10-10 14:00:00+02:00,82704.0,85200.0,-0.9703,-13320.0,238.045,237.806,237.602
192.168.0.4,2022-10-10,2022-10-10 15:00:00+02:00,47832.0,53336.0,-0.8901,-15024.0,240.055,239.78,239.73
192.168.0.4,2022-10-10,2022-10-10 16:00:00+02:00,81450.0,85785.0,-0.9595,-15535.0,239.065,238.905,238.865
192.168.0.4,2022-10-10,2022-10-10 17:00:00+02:00,121707.0,123316.0,-0.9834,-16213.0,238.1433,237.8533,238.0644
192.168.0.4,2022-10-10,2022-10-10 18:00:00+02:00,167372.0,168756.0,-0.9922,-11120.0,236.895,236.69,236.934
192.168.0.4,2022-10-10,2022-10-10 19:00:00+02:00,186188.0,185960.0,-0.9941,-12752.0,236.252,236.042,236.349
192.168.0.4,2022-10-10,2022-10-10 20:00:00+02:00,152800.0,155360.0,-0.9905,-14084.0,237.1911,237.0,237.0011
192.168.0.4,2022-10-10,2022-10-10 21:00:00+02:00,136911.0,137747.0,-0.9883,-15444.0,237.0978,236.8567,236.9833
192.168.0.4,2022-10-10,2022-10-10 22:00:00+02:00,124302.0,125418.0,-0.9855,-15227.0,238.5233,238.2589,238.3856
192.168.0.4,2022-10-10,2022-10-10 23:00:00+02:00,98529.0,100444.0,-0.978,-14484.0,239.91,239.72,239.7144
192.168.0.4,2022-10-11,2022-10-11 00:00:00+02:00,82835.0,84820.0,-0.9722,-13650.0,239.935,239.7012,239.6375
192.168.0.4,2022-10-11,2022-10-11 01:00:00+02:00,67355.0,69935.0,-0.956,-14975.0,239.4512,239.1837,239.2275
192.168.0.4,2022-10-11,2022-10-11 02:00:00+02:00,62588.0,65372.0,-0.9492,-15572.0,239.77,239.506,239.521
192.168.0.4,2022-10-11,2022-10-11 03:00:00+02:00,59320.0,62587.0,-0.9443,-15511.0,239.7267,239.4356,239.5044
192.168.0.4,2022-10-11,2022-10-11 04:00:00+02:00,60730.0,63440.0,-0.9477,-15180.0,239.6262,239.3187,239.485
192.168.0.4,2022-10-11,2022-10-11 05:00:00+02:00,63276.0,65896.0,-0.9546,-14464.0,238.64,238.399,238.552
192.168.0.4,2022-10-11,2022-10-11 06:00:00+02:00,76995.0,79075.0,-0.9717,-14045.0,236.6662,236.4775,236.5562
192.168.0.4,2022-10-11,2022-10-11 07:00:00+02:00,110524.0,111844.0,-0.9862,-12844.0,235.1544,234.9733,235.1867
192.168.0.4,2022-10-11,2022-10-11 08:00:00+02:00,123891.0,124497.0,-0.9899,-10354.0,234.8829,234.8528,234.8943
192.168.0.4,2022-10-11,2022-10-11 09:00:00+02:00,105744.0,105996.0,-0.9833,-11856.0,235.318,235.157,235.24
192.168.0.4,2022-10-11,2022-10-11 10:00:00+02:00,96064.0,98652.0,-0.9765,-12464.0,236.313,236.382,236.354
192.168.0.4,2022-10-11,2022-10-11 11:00:00+02:00,78596.0,81648.0,-0.969,-12628.0,237.177,237.121,237.232
192.168.0.4,2022-10-11,2022-10-11 12:00:00+02:00,60827.0,62849.0,-0.9401,-14938.0,237.4878,237.39,237.5711
192.168.0.4,2022-10-11,2022-10-11 13:00:00+02:00,63920.0,67905.0,-0.9478,-14240.0,237.8175,237.7512,237.9175
192.168.0.4,2022-10-11,2022-10-11 14:00:00+02:00,48712.0,52468.0,-0.9267,-14148.0,237.574,237.482,237.82
192.168.0.4,2022-10-11,2022-10-11 15:00:00+02:00,35871.0,42280.0,-0.8618,-14164.0,236.8667,236.8144,236.85
192.168.0.4,2022-10-11,2022-10-11 16:00:00+02:00,44851.0,48977.0,-0.904,-14354.0,236.6857,236.5671,236.8957
192.168.0.4,2022-10-11,2022-10-11 17:00:00+02:00,69980.0,72135.0,-0.9483,-15760.0,236.1225,235.8187,236.0487
192.168.0.4,2022-10-11,2022-10-11 18:00:00+02:00,120955.0,122940.0,-0.9806,-16595.0,235.4075,235.1762,235.5112
192.168.0.4,2022-10-11,2022-10-11 19:00:00+02:00,178948.0,180080.0,-0.9935,-12580.0,235.512,234.989,235.433
192.168.0.4,2022-10-11,2022-10-11 20:00:00+02:00,162256.0,163084.0,-0.9912,-14104.0,237.251,236.781,237.086
192.168.0.4,2022-10-11,2022-10-11 21:00:00+02:00,142688.0,144216.0,-0.9891,-14688.0,237.467,237.309,237.46
192.168.0.4,2022-10-11,2022-10-11 22:00:00+02:00,135804.0,136420.0,-0.987,-15464.0,238.305,238.171,238.314
192.168.0.4,2022-10-11,2022-10-11 23:00:00+02:00,112028.0,114300.0,-0.982,-15256.0,239.149,239.069,239.128
192.168.0.4,2022-10-12,2022-10-12 00:00:00+02:00,87996.0,91152.0,-0.9695,-15320.0,238.566,238.215,238.268
192.168.0.4,2022-10-12,2022-10-12 01:00:00+02:00,70111.0,73356.0,-0.96,-15231.0,237.1455,237.0722,237.1956
192.168.0.4,2022-10-12,2022-10-12 02:00:00+02:00,59892.0,64248.0,-0.9425,-15552.0,238.63,238.56,238.603
192.168.0.4,2022-10-12,2022-10-12 03:00:00+02:00,56844.0,60124.0,-0.9408,-15538.0,238.7567,238.64,238.8133
192.168.0.4,2022-10-12,2022-10-12 04:00:00+02:00,58120.0,61822.0,-0.9422,-15556.0,238.2578,238.2256,238.3111
192.168.0.4,2022-10-12,2022-10-12 05:00:00+02:00,60148.0,63304.0,-0.951,-15164.0,237.887,237.712,237.957
192.168.0.4,2022-10-12,2022-10-12 06:00:00+02:00,81412.0,83152.0,-0.9726,-14008.0,236.411,236.12,236.335
192.168.0.4,2022-10-12,2022-10-12 07:00:00+02:00,105404.0,107612.0,-0.9847,-13108.0,235.545,235.234,235.653
192.168.0.4,2022-10-12,2022-10-12 08:00:00+02:00,122747.0,124809.0,-0.9894,-11080.0,235.8533,235.65,235.8478
192.168.0.4,2022-10-12,2022-10-12 09:00:00+02:00,127044.0,128267.0,-0.9869,-10471.0,236.4256,236.5233,236.54
192.168.0.4,2022-10-12,2022-10-12 10:00:00+02:00,107994.0,109560.0,-0.978,-12149.0,238.2543,238.2371,238.2843
192.168.0.4,2022-10-12,2022-10-12 11:00:00+02:00,85450.0,86985.0,-0.97,-12790.0,239.3562,239.3575,239.51
192.168.0.4,2022-10-12,2022-10-12 12:00:00+02:00,68773.0,72600.0,-0.9512,-13380.0,239.275,239.4433,239.5333
192.168.0.4,2022-10-12,2022-10-12 13:00:00+02:00,73589.0,78669.0,-0.9512,-12846.0,238.7057,238.9428,238.8129
192.168.0.4,2022-10-12,2022-10-12 14:00:00+02:00,60591.0,63951.0,-0.9306,-14751.0,238.3989,238.3933,238.4544
192.168.0.4,2022-10-12,2022-10-12 15:00:00+02:00,57047.0,59693.0,-0.9231,-13853.0,238.1467,237.9667,238.125
192.168.0.4,2022-10-12,2022-10-12 16:00:00+02:00,81160.0,83632.0,-0.9692,-14928.0,236.822,236.566,236.776
192.168.0.4,2022-10-12,2022-10-12 17:00:00+02:00,93778.0,95929.0,-0.9735,-14240.0,236.01,235.9155,236.17
192.168.0.4,2022-10-12,2022-10-12 18:00:00+02:00,133013.0,133911.0,-0.9867,-12231.0,235.6611,235.5678,235.7889
192.168.0.4,2022-10-12,2022-10-12 19:00:00+02:00,160929.0,160831.0,-0.9918,-11711.0,234.6656,234.4544,234.7111
192.168.0.4,2022-10-12,2022-10-12 20:00:00+02:00,142556.0,143769.0,-0.9897,-13573.0,236.4955,236.05,236.2833
192.168.0.4,2022-10-12,2022-10-12 21:00:00+02:00,129084.0,130328.0,-0.9834,-15524.0,237.245,237.085,237.336
192.168.0.4,2022-10-12,2022-10-12 22:00:00+02:00,110700.0,112356.0,-0.981,-15100.0,238.615,238.41,238.613
192.168.0.4,2022-10-12,2022-10-12 23:00:00+02:00,103468.0,104832.0,-0.9818,-13868.0,239.724,239.467,239.669
192.168.0.4,2022-10-13,2022-10-13 00:00:00+02:00,85129.0,87596.0,-0.973,-14547.0,240.0644,239.78,240.0711
192.168.0.4,2022-10-13,2022-10-13 01:00:00+02:00,64860.0,67430.0,-0.9559,-13640.0,239.555,239.5775,239.7025
192.168.0.4,2022-10-13,2022-10-13 02:00:00+02:00,63780.0,66340.0,-0.9541,-14220.0,239.6775,239.605,239.8225
192.168.0.4,2022-10-13,2022-10-13 03:00:00+02:00,61740.0,64040.0,-0.9619,-11520.0,239.945,239.975,240.025
192.168.0.4,2022-10-13,2022-10-13 04:00:00+02:00,55507.0,58713.0,-0.9421,-14327.0,239.6117,239.5483,239.7683
192.168.0.4,2022-10-13,2022-10-13 05:00:00+02:00,61050.0,64040.0,-0.9518,-14250.0,239.185,239.1825,239.3275
192.168.0.4,2022-10-13,2022-10-13 06:00:00+02:00,68750.0,71030.0,-0.968,-11750.0,237.845,237.8125,237.965
192.168.0.4,2022-10-13,2022-10-13 07:00:00+02:00,108140.0,110600.0,-0.985,-11025.0,235.9937,236.035,236.2937
192.168.0.4,2022-10-13,2022-10-13 08:00:00+02:00,117212.0,117920.0,-0.9891,-11268.0,236.167,235.87,236.185
192.168.0.4,2022-10-13,2022-10-13 09:00:00+02:00,118749.0,119594.0,-0.9874,-11509.0,235.3129,235.0457,235.2414
192.168.0.4,2022-10-13,2022-10-13 10:00:00+02:00,102542.0,104444.0,-0.9803,-12991.0,235.6522,235.4456,235.46
192.168.0.4,2022-10-13,2022-10-13 11:00:00+02:00,97533.0,99733.0,-0.9819,-10031.0,234.9344,234.7311,234.8444
192.168.0.4,2022-10-13,2022-10-13 12:00:00+02:00,96293.0,98420.0,-0.9788,-13507.0,235.305,235.0617,235.1817
192.168.0.4,2022-10-13,2022-10-13 13:00:00+02:00,95084.0,97329.0,-0.9741,-14169.0,236.5867,236.3133,236.4022
192.168.0.4,2022-10-13,2022-10-13 14:00:00+02:00,76578.0,79249.0,-0.9598,-15538.0,237.6355,237.2422,237.5289
192.168.0.4,2022-10-13,2022-10-13 15:00:00+02:00,104133.0,105649.0,-0.9825,-12587.0,237.6578,237.3089,237.7689
192.168.0.4,2022-10-13,2022-10-13 16:00:00+02:00,104156.0,106196.0,-0.9788,-13538.0,237.7433,237.4622,237.84
192.168.0.4,2022-10-13,2022-10-13 17:00:00+02:00,113107.0,115596.0,-0.9795,-14191.0,236.8544,236.5055,237.0455
192.168.0.4,2022-10-13,2022-10-13 18:00:00+02:00,147085.0,149235.0,-0.9914,-12055.0,236.9287,236.4562,236.76
192.168.0.4,2022-10-13,2022-10-13 19:00:00+02:00,173644.0,174452.0,-0.9931,-12716.0,236.468,236.095,236.47
192.168.0.4,2022-10-13,2022-10-13 20:00:00+02:00,145404.0,146148.0,-0.9903,-13888.0,236.35,236.02,236.097
192.168.0.4,2022-10-13,2022-10-13 21:00:00+02:00,137772.0,139564.0,-0.9885,-14264.0,236.854,236.511,236.705
