ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-11-05,2022-11-05 12:15:00+01:00,109380.0,109080.0,-0.9823,-10440.0,237.3,237.17,237.08
192.168.0.4,2022-11-05,2022-11-05 12:30:00+01:00,113100.0,113120.0,-0.9699,-11560.0,237.145,237.305,237.545
192.168.0.4,2022-11-05,2022-11-05 12:45:00+01:00,83920.0,87360.0,-0.9724,-11453.0,237.6167,237.54,237.5933
192.168.0.4,2022-11-05,2022-11-05 13:00:00+01:00,109580.0,110140.0,-0.986,-9640.0,237.35,237.005,237.05
192.168.0.4,2022-11-05,2022-11-05 13:15:00+01:00,103973.0,104987.0,-0.9807,-9960.0,237.1433,236.81,236.9733
192.168.0.4,2022-11-05,2022-11-05 13:30:00+01:00,98320.0,100360.0,-0.9784,-10360.0,237.09,237.0,236.61
192.168.0.4,2022-11-05,2022-11-05 13:45:00+01:00,100160.0,105420.0,-0.9833,-11320.0,237.465,237.52,237.455
192.168.0.4,2022-11-05,2022-11-05 14:00:00+01:00,76600.0,77840.0,-0.9711,-10920.0,238.36,237.91,237.8
192.168.0.4,2022-11-05,2022-11-05 14:15:00+01:00,91373.0,92920.0,-0.9802,-12027.0,238.0267,237.7067,237.76
192.168.0.4,2022-11-05,2022-11-05 14:30:00+01:00,94080.0,94000.0,-0.9797,-9240.0,237.5,237.0,237.29
192.168.0.4,2022-11-05,2022-11-05 14:45:00+01:00,84947.0,88067.0,-0.9784,-10667.0,237.82,237.53,237.56
192.168.0.4,2022-11-05,2022-11-05 15:00:00+01:00,103640.0,104080.0,-0.9831,-13600.0,237.97,237.59,238.06
192.168.0.4,2022-11-05,2022-11-05 15:15:00+01:00,106520.0,107040.0,-0.9785,-13520.0,237.5,237.2,237.68
192.168.0.4,2022-11-05,2022-11-05 15:30:00+01:00,99940.0,102080.0,-0.98,-9780.0,237.255,237.32,237.14
192.168.0.4,2022-11-05,2022-11-05 15:45:00+01:00,106147.0,106427.0,-0.9813,-11280.0,237.14,237.09,237.1333
192.168.0.4,2022-11-05,2022-11-05 16:00:00+01:00,92720.0,96440.0,-0.9768,-11060.0,236.625,236.49,236.765
192.168.0.4,2022-11-05,2022-11-05 16:15:00+01:00,105380.0,108160.0,-0.9768,-12220.0,236.99,237.195,237.2
192.168.0.4,2022-11-05,2022-11-05 16:30:00+01:00,121800.0,121320.0,-0.9833,-11840.0,237.32,237.14,237.65
192.168.0.4,2022-11-05,2022-11-05 16:45:00+01:00,119467.0,121387.0,-0.9802,-13120.0,236.8533,236.9667,236.9533
192.168.0.4,2022-11-05,2022-11-05 17:00:00+01:00,122520.0,129300.0,-0.9827,-14440.0,236.55,236.385,236.205
192.168.0.4,2022-11-05,2022-11-05 17:15:00+01:00,127680.0,129940.0,-0.9848,-14940.0,235.885,235.605,235.92
192.168.0.4,2022-11-05,2022-11-05 17:30:00+01:00,141760.0,143560.0,-0.9885,-11200.0,236.61,236.52,236.61
192.168.0.4,2022-11-05,2022-11-05 17:45:00+01:00,142320.0,142360.0,-0.9898,-13560.0,236.355,236.085,236.395
192.168.0.4,2022-11-05,2022-11-05 18:00:00+01:00,159040.0,160280.0,-0.9928,-14800.0,236.4,236.16,236.05
192.168.0.4,2022-11-05,2022-11-05 18:15:00+01:00,173227.0,173213.0,-0.9908,-12853.0,236.3133,236.43,236.37
192.168.0.4,2022-11-05,2022-11-05 18:30:00+01:00,173600.0,173900.0,-0.9887,-13620.0,236.765,236.65,236.67
192.168.0.4,2022-11-05,2022-11-05 18:45:00+01:00,165660.0,171760.0,-0.9896,-12160.0,236.58,236.58,236.77
192.168.0.4,2022-11-05,2022-11-05 19:00:00+01:00,169960.0,173320.0,-0.9861,-12320.0,236.93,237.26,237.02
192.168.0.4,2022-11-05,2022-11-05 19:15:00+01:00,157340.0,159560.0,-0.9853,-10440.0,237.36,237.245,237.375
192.168.0.4,2022-11-05,2022-11-05 19:45:00+01:00,152720.0,155440.0,-0.9889,-12680.0,238.72,238.54,238.51
192.168.0.4,2022-11-05,2022-11-05 20:00:00+01:00,148180.0,152060.0,-0.9916,-12640.0,235.93,235.7,235.925
192.168.0.4,2022-11-05,2022-11-05 20:15:00+01:00,141840.0,144160.0,-0.9901,-13680.0,236.6833,236.3033,236.6567
192.168.0.4,2022-11-05,2022-11-05 20:30:00+01:00,136920.0,137440.0,-0.9853,-15000.0,237.5,237.08,237.68
192.168.0.4,2022-11-05,2022-11-05 20:45:00+01:00,138560.0,140200.0,-0.9861,-16360.0,238.3,237.88,238.17
192.168.0.4,2022-11-05,2022-11-05 21:00:00+01:00,134600.0,135640.0,-0.9892,-13080.0,237.91,237.47,237.91
192.168.0.4,2022-11-05,2022-11-05 21:30:00+01:00,115140.0,118780.0,-0.9796,-16540.0,239.265,239.0,239.455
192.168.0.4,2022-11-05,2022-11-05 21:45:00+01:00,121520.0,122760.0,-0.984,-15187.0,239.4933,239.34,239.47
192.168.0.4,2022-11-05,2022-11-05 22:00:00+01:00,115960.0,116680.0,-0.9789,-17240.0,239.49,239.1,239.67
192.168.0.4,2022-11-05,2022-11-05 22:15:00+01:00,114920.0,117893.0,-0.9841,-15653.0,239.8167,239.5567,239.69
192.168.0.4,2022-11-05,2022-11-05 22:30:00+01:00,122360.0,123100.0,-0.9831,-14980.0,239.885,239.825,240.02
192.168.0.4,2022-11-05,2022-11-05 23:00:00+01:00,111320.0,113760.0,-0.9856,-15040.0,240.14,239.96,240.12
192.168.0.4,2022-11-05,2022-11-05 23:15:00+01:00,112920.0,115400.0,-0.985,-14520.0,239.25,238.92,239.31
192.168.0.4,2022-11-05,2022-11-05 23:30:00+01:00,102600.0,104360.0,-0.9841,-14560.0,239.84,239.31,239.6
192.168.0.4,2022-11-05,2022-11-05 23:45:00+01:00,93420.0,95240.0,-0.9758,-15700.0,240.19,239.65,239.95
192.168.0.4,2022-11-06,2022-11-06 00:00:00+01:00,80440.0,81280.0,-0.9677,-16200.0,240.11,239.96,240.17
192.168.0.4,2022-11-06,2022-11-06 00:15:00+01:00,88293.0,90413.0,-0.9751,-15293.0,240.31,240.0,240.19
192.168.0.4,2022-11-06,2022-11-06 00:30:00+01:00,86540.0,89100.0,-0.9747,-14600.0,240.6,240.585,240.66
192.168.0.4,2022-11-06,2022-11-06 00:45:00+01:00,89000.0,92500.0,-0.97,-16320.0,241.3,241.025,241.21
192.168.0.4,2022-11-06,2022-11-06 01:00:00+01:00,98760.0,100800.0,-0.9797,-14560.0,241.81,241.42,241.8
192.168.0.4,2022-11-06,2022-11-06 01:15:00+01:00,75107.0,78440.0,-0.9629,-15333.0,239.55,239.38,239.9633
192.168.0.4,2022-11-06,2022-11-06 01:30:00+01:00,74240.0,77360.0,-0.9624,-16760.0,240.05,239.885,240.11
192.168.0.4,2022-11-06,2022-11-06 01:45:00+01:00,72773.0,75960.0,-0.9645,-15253.0,240.23,239.93,240.13
192.168.0.4,2022-11-06,2022-11-06 02:00:00+01:00,73960.0,75520.0,-0.9656,-15620.0,239.78,239.595,239.765
192.168.0.4,2022-11-06,2022-11-06 02:15:00+01:00,71360.0,74020.0,-0.9613,-15020.0,240.13,240.055,240.1
192.168.0.4,2022-11-06,2022-11-06 02:30:00+01:00,74440.0,77240.0,-0.964,-15360.0,240.35,240.2,240.32
192.168.0.4,2022-11-06,2022-11-06 02:45:00+01:00,63533.0,68013.0,-0.9432,-16880.0,240.6367,240.57,240.67
192.168.0.4,2022-11-06,2022-11-06 03:00:00+01:00,63980.0,67020.0,-0.9477,-16260.0,240.62,240.57,240.67
192.168.0.4,2022-11-06,2022-11-06 03:15:00+01:00,56200.0,61427.0,-0.9354,-16293.0,240.0467,240.0833,240.11
192.168.0.4,2022-11-06,2022-11-06 03:30:00+01:00,59060.0,63060.0,-0.9448,-15480.0,239.745,239.805,239.8
192.168.0.4,2022-11-06,2022-11-06 03:45:00+01:00,57627.0,62187.0,-0.9295,-17267.0,239.79,239.81,239.8567
192.168.0.4,2022-11-06,2022-11-06 04:00:00+01:00,59920.0,63720.0,-0.9399,-15640.0,239.31,239.19,239.19
192.168.0.4,2022-11-06,2022-11-06 04:15:00+01:00,59053.0,63653.0,-0.943,-15680.0,239.47,239.29,239.37
192.168.0.4,2022-11-06,2022-11-06 04:30:00+01:00,60120.0,61780.0,-0.9534,-14500.0,239.16,239.085,239.175
192.168.0.4,2022-11-06,2022-11-06 04:45:00+01:00,58800.0,61960.0,-0.9439,-15120.0,239.19,238.92,238.98
192.168.0.4,2022-11-06,2022-11-06 05:00:00+01:00,66500.0,69520.0,-0.9574,-14560.0,239.355,239.175,239.25
192.168.0.4,2022-11-06,2022-11-06 05:15:00+01:00,64400.0,66760.0,-0.9525,-15940.0,239.53,239.4,239.47
192.168.0.4,2022-11-06,2022-11-06 05:30:00+01:00,65200.0,68280.0,-0.9514,-15380.0,239.49,239.455,239.49
192.168.0.4,2022-11-06,2022-11-06 05:45:00+01:00,65800.0,68987.0,-0.9511,-15893.0,239.2467,239.23,239.38
192.168.0.4,2022-11-06,2022-11-06 06:00:00+01:00,61220.0,65080.0,-0.947,-15100.0,238.6,238.55,238.7
192.168.0.4,2022-11-06,2022-11-06 06:15:00+01:00,64720.0,68280.0,-0.9491,-16060.0,238.29,238.345,238.555
192.168.0.4,2022-11-06,2022-11-06 06:30:00+01:00,72880.0,76760.0,-0.9526,-16480.0,238.285,238.125,238.435
192.168.0.4,2022-11-06,2022-11-06 06:45:00+01:00,74040.0,79400.0,-0.964,-15680.0,238.07,238.09,238.26
192.168.0.4,2022-11-06,2022-11-06 07:00:00+01:00,71740.0,74980.0,-0.9547,-15080.0,238.225,238.0,238.26
192.168.0.4,2022-11-06,2022-11-06 07:15:00+01:00,71340.0,74500.0,-0.9644,-14880.0,238.285,238.15,238.51
192.168.0.4,2022-11-06,2022-11-06 07:30:00+01:00,76980.0,79680.0,-0.9691,-13160.0,238.55,238.27,238.67
192.168.0.4,2022-11-06,2022-11-06 07:45:00+01:00,74240.0,77907.0,-0.964,-12387.0,238.7367,238.7767,238.9833
192.168.0.4,2022-11-06,2022-11-06 08:00:00+01:00,82580.0,83580.0,-0.9706,-12120.0,238.78,238.6,238.87
192.168.0.4,2022-11-06,2022-11-06 08:15:00+01:00,94860.0,97080.0,-0.9746,-12280.0,238.46,238.405,238.54
192.168.0.4,2022-11-06,2022-11-06 08:30:00+01:00,104960.0,107320.0,-0.9754,-10760.0,237.7,237.89,238.17
192.168.0.4,2022-11-06,2022-11-06 08:45:00+01:00,97093.0,99667.0,-0.977,-11053.0,237.9733,237.9433,238.2133
192.168.0.4,2022-11-06,2022-11-06 09:00:00+01:00,102360.0,107080.0,-0.9788,-12260.0,237.185,237.305,237.705
192.168.0.4,2022-11-06,2022-11-06 09:15:00+01:00,97693.0,99960.0,-0.9728,-12507.0,237.16,236.9733,237.3367
192.168.0.4,2022-11-06,2022-11-06 09:30:00+01:00,102880.0,104520.0,-0.9869,-8320.0,236.45,236.16,236.64
192.168.0.4,2022-11-06,2022-11-06 09:45:00+01:00,99480.0,96520.0,-0.9792,-9280.0,236.26,236.1,236.1
192.168.0.4,2022-11-06,2022-11-06 10:00:00+01:00,103280.0,106480.0,-0.9808,-11700.0,235.43,235.215,235.15
192.168.0.4,2022-11-06,2022-11-06 10:15:00+01:00,110840.0,110580.0,-0.9852,-9140.0,235.9,235.555,235.67
192.168.0.4,2022-11-06,2022-11-06 10:30:00+01:00,115320.0,116440.0,-0.9792,-13400.0,235.33,235.72,235.45
192.168.0.4,2022-11-06,2022-11-06 10:45:00+01:00,116080.0,117940.0,-0.9824,-10500.0,235.42,235.17,235.425
192.168.0.4,2022-11-06,2022-11-06 11:00:00+01:00,123640.0,132440.0,-0.9864,-10760.0,235.06,234.62,234.8
192.168.0.4,2022-11-06,2022-11-06 11:15:00+01:00,112120.0,114733.0,-0.9845,-10693.0,234.6733,234.3367,234.47
192.168.0.4,2022-11-06,2022-11-06 11:30:00+01:00,117600.0,118440.0,-0.9853,-8920.0,234.14,233.61,233.75
192.168.0.4,2022-11-06,2022-11-06 11:45:00+01:00,112320.0,112227.0,-0.9879,-7733.0,233.9333,233.36,233.8833
192.168.0.4,2022-11-06,2022-11-06 12:00:00+01:00,110140.0,111900.0,-0.9844,-8040.0,235.68,235.405,235.46
192.168.0.4,2022-11-06,2022-11-06 12:15:00+01:00,127627.0,128373.0,-0.9889,-5760.0,235.1167,234.9967,234.9467
192.168.0.4,2022-11-06,2022-11-06 12:30:00+01:00,137320.0,141280.0,-0.988,-5240.0,234.5,234.5,234.73
192.168.0.4,2022-11-06,2022-11-06 12:45:00+01:00,147040.0,148760.0,-0.9916,-5220.0,234.17,233.895,233.78
192.168.0.4,2022-11-06,2022-11-06 13:00:00+01:00,129240.0,130680.0,-0.9907,-5860.0,234.655,234.39,234.42
192.168.0.4,2022-11-06,2022-11-06 13:15:00+01:00,134493.0,135627.0,-0.9907,-6773.0,235.04,234.69,234.8533
192.168.0.4,2022-11-06,2022-11-06 13:30:00+01:00,125340.0,128540.0,-0.9888,-8780.0,235.84,235.525,235.65
192.168.0.4,2022-11-06,2022-11-06 13:45:00+01:00,114820.0,115980.0,-0.9894,-10220.0,236.33,235.905,236.255
192.168.0.4,2022-11-06,2022-11-06 14:00:00+01:00,109300.0,113120.0,-0.9835,-11060.0,236.515,236.26,236.44
192.168.0.4,2022-11-06,2022-11-06 14:15:00+01:00,130240.0,135020.0,-0.9892,-9740.0,236.295,235.86,236.025
192.168.0.4,2022-11-06,2022-11-06 14:45:00+01:00,117000.0,115540.0,-0.9852,-12280.0,236.76,236.115,236.53
192.168.0.4,2022-11-06,2022-11-06 15:00:00+01:00,125400.0,127440.0,-0.9881,-10460.0,236.905,236.77,237.035
192.168.0.4,2022-11-06,2022-11-06 15:15:00+01:00,131380.0,131520.0,-0.9897,-10520.0,236.74,236.31,236.695
192.168.0.4,2022-11-06,2022-11-06 15:30:00+01:00,135740.0,137240.0,-0.9894,-8220.0,236.82,236.4,236.43
192.168.0.4,2022-11-06,2022-11-06 15:45:00+01:00,124120.0,127220.0,-0.989,-8860.0,236.625,236.25,236.535
192.168.0.4,2022-11-06,2022-11-06 16:00:00+01:00,130740.0,130960.0,-0.9882,-11060.0,237.23,237.035,237.22
192.168.0.4,2022-11-06,2022-11-06 16:15:00+01:00,147493.0,146027.0,-0.9907,-9640.0,236.5967,236.1667,236.6367
192.168.0.4,2022-11-06,2022-11-06 16:30:00+01:00,137600.0,141720.0,-0.9895,-10920.0,238.19,237.83,238.36
192.168.0.4,2022-11-06,2022-11-06 16:45:00+01:00,127333.0,127280.0,-0.988,-10480.0,238.7167,238.1267,238.53
192.168.0.4,2022-11-06,2022-11-06 17:00:00+01:00,119680.0,121280.0,-0.9886,-10520.0,237.29,236.93,237.43
192.168.0.4,2022-11-06,2022-11-06 17:15:00+01:00,139240.0,140900.0,-0.9885,-13100.0,236.75,236.59,236.6
192.168.0.4,2022-11-06,2022-11-06 17:30:00+01:00,158560.0,159140.0,-0.992,-11580.0,237.615,237.29,237.165
192.168.0.4,2022-11-06,2022-11-06 17:45:00+01:00,159013.0,160947.0,-0.9916,-10373.0,237.7167,237.3267,237.2667
192.168.0.4,2022-11-06,2022-11-06 18:00:00+01:00,165920.0,167140.0,-0.9938,-10780.0,237.555,237.185,237.365
192.168.0.4,2022-11-06,2022-11-06 18:15:00+01:00,176293.0,178533.0,-0.9948,-11347.0,237.6633,237.1733,237.01
192.168.0.4,2022-11-06,2022-11-06 18:30:00+01:00,209620.0,211800.0,-0.994,-11620.0,236.96,236.635,236.825
192.168.0.4,2022-11-06,2022-11-06 18:45:00+01:00,207867.0,208827.0,-0.9954,-11253.0,237.09,236.6533,236.7533
192.168.0.4,2022-11-06,2022-11-06 19:00:00+01:00,227400.0,229440.0,-0.9953,-11360.0,236.84,236.4,236.73
192.168.0.4,2022-11-06,2022-11-06 19:15:00+01:00,193640.0,195093.0,-0.9949,-9587.0,237.44,237.33,237.4667
192.168.0.4,2022-11-06,2022-11-06 19:30:00+01:00,200200.0,200960.0,-0.9962,-8280.0,237.59,237.41,237.49
192.168.0.4,2022-11-06,2022-11-06 19:45:00+01:00,206560.0,209360.0,-0.9913,-8800.0,238.66,238.45,238.24
192.168.0.4,2022-11-06,2022-11-06 20:00:00+01:00,201240.0,198280.0,-0.995,-8880.0,238.9,238.48,239.17
192.168.0.4,2022-11-06,2022-11-06 20:15:00+01:00,167920.0,169700.0,-0.9901,-12840.0,238.375,238.06,238.53
192.168.0.4,2022-11-06,2022-11-06 20:30:00+01:00,178000.0,179320.0,-0.9916,-10800.0,238.57,238.32,238.69
192.168.0.4,2022-11-06,2022-11-06 20:45:00+01:00,189320.0,191413.0,-0.9904,-10627.0,238.3833,238.18,238.4
192.168.0.4,2022-11-06,2022-11-06 21:00:00+01:00,182780.0,184360.0,-0.9913,-11420.0,238.035,237.915,237.985
192.168.0.4,2022-11-06,2022-11-06 21:15:00+01:00,155680.0,157320.0,-0.9904,-13120.0,237.74,237.74,238.15
192.168.0.4,2022-11-06,2022-11-06 21:30:00+01:00,153840.0,157940.0,-0.9898,-13200.0,238.85,238.505,238.39
192.168.0.4,2022-11-06,2022-11-06 21:45:00+01:00,141520.0,140780.0,-0.9884,-12640.0,239.515,239.325,239.27
192.168.0.4,2022-11-06,2022-11-06 22:00:00+01:00,145600.0,145020.0,-0.9896,-13020.0,239.42,239.43,239.415
192.168.0.4,2022-11-06,2022-11-06 22:15:00+01:00,133320.0,137160.0,-0.9878,-14480.0,239.85,239.67,239.67
192.168.0.4,2022-11-06,2022-11-06 22:30:00+01:00,122240.0,124480.0,-0.9859,-14200.0,239.85,239.69,240.11
192.168.0.4,2022-11-06,2022-11-06 22:45:00+01:00,130220.0,133120.0,-0.9868,-12360.0,238.675,238.67,238.525
192.168.0.4,2022-11-06,2022-11-06 23:00:00+01:00,111640.0,113160.0,-0.9839,-13640.0,239.19,238.96,238.96
192.168.0.4,2022-11-06,2022-11-06 23:15:00+01:00,95800.0,98520.0,-0.9806,-12800.0,239.4,239.28,239.43
192.168.0.4,2022-11-06,2022-11-06 23:45:00+01:00,93720.0,95500.0,-0.9781,-13000.0,240.36,239.945,240.295
192.168.0.4,2022-11-07,2022-11-07 00:00:00+01:00,89140.0,90880.0,-0.9749,-13100.0,240.675,240.32,240.75
192.168.0.4,2022-11-07,2022-11-07 00:15:00+01:00,80720.0,83000.0,-0.9692,-12980.0,240.515,240.485,240.83
192.168.0.4,2022-11-07,2022-11-07 00:30:00+01:00,74120.0,76960.0,-0.9653,-14960.0,240.67,240.59,240.29
192.168.0.4,2022-11-07,2022-11-07 00:45:00+01:00,81460.0,85180.0,-0.9678,-15480.0,240.725,240.74,241.07
192.168.0.4,2022-11-07,2022-11-07 01:00:00+01:00,76340.0,79300.0,-0.9672,-14460.0,240.53,240.35,240.85
192.168.0.4,2022-11-07,2022-11-07 01:15:00+01:00,67120.0,69480.0,-0.9556,-15440.0,240.98,240.73,241.3
192.168.0.4,2022-11-07,2022-11-07 01:30:00+01:00,63600.0,66780.0,-0.9543,-14180.0,241.585,241.39,241.82
192.168.0.4,2022-11-07,2022-11-07 01:45:00+01:00,60420.0,63400.0,-0.952,-14520.0,240.96,240.81,241.23
192.168.0.4,2022-11-07,2022-11-07 02:15:00+01:00,63240.0,66160.0,-0.9597,-13800.0,240.89,240.73,241.05
192.168.0.4,2022-11-07,2022-11-07 02:45:00+01:00,67620.0,70000.0,-0.9617,-13440.0,240.51,240.61,240.94
192.168.0.4,2022-11-07,2022-11-07 03:00:00+01:00,60620.0,63580.0,-0.954,-14080.0,240.185,240.1,240.48
192.168.0.4,2022-11-07,2022-11-07 03:15:00+01:00,59093.0,62320.0,-0.9466,-15400.0,240.29,240.26,240.4967
192.168.0.4,2022-11-07,2022-11-07 03:30:00+01:00,60240.0,62000.0,-0.9539,-16000.0,240.29,240.05,240.41
192.168.0.4,2022-11-07,2022-11-07 03:45:00+01:00,60880.0,63200.0,-0.9539,-14173.0,240.11,240.07,240.41
192.168.0.4,2022-11-07,2022-11-07 04:00:00+01:00,53940.0,57980.0,-0.9444,-14400.0,240.14,239.995,240.38
192.168.0.4,2022-11-07,2022-11-07 04:15:00+01:00,56760.0,60100.0,-0.9495,-13720.0,239.915,239.75,240.17
192.168.0.4,2022-11-07,2022-11-07 04:30:00+01:00,54920.0,58460.0,-0.9391,-15140.0,239.75,239.62,239.96
192.168.0.4,2022-11-07,2022-11-07 04:45:00+01:00,57400.0,60120.0,-0.9476,-14520.0,239.67,239.64,239.96
192.168.0.4,2022-11-07,2022-11-07 05:00:00+01:00,52600.0,55360.0,-0.943,-14280.0,239.37,239.25,239.54
192.168.0.4,2022-11-07,2022-11-07 05:15:00+01:00,58800.0,63120.0,-0.9547,-14373.0,238.3767,238.23,238.5167
192.168.0.4,2022-11-07,2022-11-07 05:30:00+01:00,62240.0,63440.0,-0.9597,-14880.0,239.31,239.22,239.46
192.168.0.4,2022-11-07,2022-11-07 05:45:00+01:00,63907.0,66213.0,-0.9582,-14093.0,238.7033,238.53,238.8767
192.168.0.4,2022-11-07,2022-11-07 06:00:00+01:00,74820.0,76800.0,-0.9677,-13520.0,237.51,237.33,237.86
192.168.0.4,2022-11-07,2022-11-07 06:15:00+01:00,72000.0,73867.0,-0.9707,-12587.0,237.99,237.98,238.1867
192.168.0.4,2022-11-07,2022-11-07 06:30:00+01:00,84220.0,88640.0,-0.974,-13900.0,237.53,237.2,237.83
192.168.0.4,2022-11-07,2022-11-07 06:45:00+01:00,91120.0,93120.0,-0.9809,-11240.0,237.29,238.24,238.57
192.168.0.4,2022-11-07,2022-11-07 07:00:00+01:00,95580.0,97460.0,-0.9816,-11780.0,237.26,237.265,237.645
192.168.0.4,2022-11-07,2022-11-07 07:15:00+01:00,114960.0,118100.0,-0.9804,-15280.0,235.98,235.805,235.58
192.168.0.4,2022-11-07,2022-11-07 07:30:00+01:00,117000.0,117560.0,-0.986,-13660.0,236.445,236.19,236.235
192.168.0.4,2022-11-07,2022-11-07 07:45:00+01:00,128680.0,129700.0,-0.9907,-12900.0,236.485,236.25,236.365
192.168.0.4,2022-11-07,2022-11-07 08:00:00+01:00,119720.0,120600.0,-0.9878,-11020.0,236.16,236.485,236.45
192.168.0.4,2022-11-07,2022-11-07 08:15:00+01:00,112160.0,113107.0,-0.9855,-12853.0,236.3867,236.3167,236.3133
192.168.0.4,2022-11-07,2022-11-07 08:30:00+01:00,124900.0,128260.0,-0.9884,-11280.0,236.06,235.855,236.22
192.168.0.4,2022-11-07,2022-11-07 08:45:00+01:00,138480.0,140840.0,-0.9864,-10620.0,235.715,235.91,236.13
192.168.0.4,2022-11-07,2022-11-07 09:00:00+01:00,125400.0,127720.0,-0.9849,-14940.0,236.045,235.965,236.355
192.168.0.4,2022-11-07,2022-11-07 09:15:00+01:00,101320.0,103227.0,-0.9828,-13080.0,236.6767,236.0633,236.35
192.168.0.4,2022-11-07,2022-11-07 09:30:00+01:00,98540.0,100060.0,-0.9814,-11640.0,236.37,236.385,236.455
192.168.0.4,2022-11-07,2022-11-07 09:45:00+01:00,99413.0,100707.0,-0.9774,-12093.0,236.2967,236.2233,236.2
192.168.0.4,2022-11-07,2022-11-07 10:00:00+01:00,118380.0,117680.0,-0.9837,-12300.0,236.33,235.895,236.22
192.168.0.4,2022-11-07,2022-11-07 10:15:00+01:00,101547.0,100333.0,-0.9809,-13853.0,236.8967,236.61,236.8067
192.168.0.4,2022-11-07,2022-11-07 10:30:00+01:00,93260.0,95260.0,-0.9758,-13220.0,237.37,236.99,237.29
192.168.0.4,2022-11-07,2022-11-07 10:45:00+01:00,83720.0,85507.0,-0.9708,-13680.0,237.18,236.8267,237.14
192.168.0.4,2022-11-07,2022-11-07 11:00:00+01:00,92180.0,92280.0,-0.9762,-13080.0,236.815,236.295,236.665
192.168.0.4,2022-11-07,2022-11-07 11:15:00+01:00,78867.0,81360.0,-0.9684,-14160.0,236.5167,236.4733,236.8067
192.168.0.4,2022-11-07,2022-11-07 11:30:00+01:00,89440.0,90040.0,-0.9792,-13240.0,236.74,236.355,236.84
192.168.0.4,2022-11-07,2022-11-07 11:45:00+01:00,80200.0,82160.0,-0.9697,-12853.0,237.0633,236.75,237.13
192.168.0.4,2022-11-07,2022-11-07 12:00:00+01:00,87680.0,89480.0,-0.9735,-13600.0,237.02,236.25,237.05
192.168.0.4,2022-11-07,2022-11-07 12:15:00+01:00,90733.0,93427.0,-0.9759,-13400.0,237.12,237.0,236.9433
192.168.0.4,2022-11-07,2022-11-07 12:30:00+01:00,88780.0,91920.0,-0.9697,-14460.0,236.58,236.45,236.915
192.168.0.4,2022-11-07,2022-11-07 12:45:00+01:00,113200.0,116013.0,-0.9852,-12253.0,236.37,235.93,236.25
192.168.0.4,2022-11-07,2022-11-07 13:00:00+01:00,97120.0,100480.0,-0.9788,-12800.0,236.13,235.845,236.355
192.168.0.4,2022-11-07,2022-11-07 13:15:00+01:00,108360.0,110373.0,-0.9835,-11613.0,236.35,236.1233,236.4967
192.168.0.4,2022-11-07,2022-11-07 13:30:00+01:00,105400.0,107920.0,-0.9812,-14280.0,236.82,236.49,236.79
192.168.0.4,2022-11-07,2022-11-07 13:45:00+01:00,92213.0,92893.0,-0.9757,-14387.0,237.16,236.8467,237.21
192.168.0.4,2022-11-07,2022-11-07 14:00:00+01:00,87760.0,90080.0,-0.9699,-14440.0,237.435,237.47,237.425
192.168.0.4,2022-11-07,2022-11-07 14:15:00+01:00,97667.0,99280.0,-0.9787,-13320.0,237.07,236.7633,236.8467
192.168.0.4,2022-11-07,2022-11-07 14:30:00+01:00,92980.0,94820.0,-0.9762,-13800.0,237.005,236.665,236.905
192.168.0.4,2022-11-07,2022-11-07 14:45:00+01:00,93587.0,96720.0,-0.9737,-14240.0,237.4833,237.03,237.3633
192.168.0.4,2022-11-07,2022-11-07 15:00:00+01:00,91620.0,94340.0,-0.9736,-16000.0,237.6,237.1,237.155
192.168.0.4,2022-11-07,2022-11-07 15:15:00+01:00,79413.0,83160.0,-0.9649,-17280.0,237.7733,237.2833,237.5733
192.168.0.4,2022-11-07,2022-11-07 15:30:00+01:00,93560.0,95960.0,-0.9724,-16560.0,237.245,236.68,237.085
192.168.0.4,2022-11-07,2022-11-07 15:45:00+01:00,99460.0,104440.0,-0.9766,-16660.0,237.32,236.825,237.305
192.168.0.4,2022-11-07,2022-11-07 16:00:00+01:00,95260.0,99460.0,-0.9698,-19460.0,237.375,236.885,237.26
192.168.0.4,2022-11-07,2022-11-07 16:15:00+01:00,96307.0,99747.0,-0.9695,-19173.0,237.3467,236.8533,237.27
192.168.0.4,2022-11-07,2022-11-07 16:30:00+01:00,107500.0,108620.0,-0.9728,-17520.0,237.05,236.64,236.965
192.168.0.4,2022-11-07,2022-11-07 16:45:00+01:00,109760.0,111820.0,-0.9778,-17540.0,236.695,236.19,236.415
192.168.0.4,2022-11-07,2022-11-07 17:00:00+01:00,115280.0,117160.0,-0.9797,-16400.0,236.99,237.09,236.7
192.168.0.4,2022-11-07,2022-11-07 17:15:00+01:00,120440.0,123320.0,-0.984,-17027.0,236.3167,235.6667,235.9433
192.168.0.4,2022-11-07,2022-11-07 17:30:00+01:00,133520.0,133920.0,-0.9896,-15880.0,235.51,235.0,235.04
192.168.0.4,2022-11-07,2022-11-07 17:45:00+01:00,145867.0,146387.0,-0.9874,-17707.0,235.2667,235.11,235.2033
192.168.0.4,2022-11-07,2022-11-07 18:00:00+01:00,175800.0,175720.0,-0.9908,-15160.0,236.16,235.83,236.01
192.168.0.4,2022-11-07,2022-11-07 18:15:00+01:00,184920.0,186200.0,-0.9894,-14900.0,236.055,235.53,236.205
